"docid","author","realname","pseudonym","gender","nationality","authordate","inferreddate","firstpub","latestcomp","allcopiesofwork","copiesin25yrs","enumcron","imprint","genres","subjects","category","shorttitle"
"inu.30000041676812","Dane, Clemence","Ashton, Winifred",,"f","uk","1888-1965.",1928,,1928,1,1,,"New York|Cosmopolitan boo","Fiction",,"novel","Enter Sir John"
"mdp.39015033366603","Freuchen, Peter",,,"m","den","1886-1957.",1935,,1935,1,1,,"New York|L. Furman, inc.|","Fiction","Eskimos|Fiction","novel","Ivalu, the Eskimo wife"
"uc1.$b312370","Reid, H. S. (Hilda Stewart)",,,"f","uk","1898-1982.",1928,,1928,1,1,,"Boston|Houghton Mifflin|1","Fiction",,"novel","Phillida, or, The reluctant adventurer"
"uc1.b248026","Pansy","Alden, Isabella MacDonald",,"f","us","1841-1930.",1876,,1876,2,1,,"Boston;Lothrop Pub. Co.;c","Fiction|Juvenile audience",,"novel|juvenile","Four girls at Chautauqua"
"uc1.$b80858","Green, Julien",,,"m","fr","1900-1998.",1932,,1932,2,2,,"New York and London|Harpe","NotFiction",,"novel","The strange river"
"uc1.b250358",,,,"u",,,1828,,1828,1,1,"v.3","London;Fisher, Son;1828.",,,"novel","The rector of Overton"
"mdp.39015063617586","Hook, Theodore Edward",,,"m","uk","1788-1841.",1842,1839,1839,1,1,,"London;R. Bentley; [etc.,","Fiction",,"novel","All in the wrong; or, Births, deaths, and marriages"
"nyp.33433074923354","Halse, George",,,"m","uk","1826-1895.",1861,,1861,1,1,,"London;Harrison;1861.","Fiction","Miscellanea|English liter","novel","Agatha : a fanciful flight for a gusty night"
"uc2.ark+=13960=t7mp50w55","Ohnet, Georges",,,"m","fr","1848-1918.",1884,1882,1884,2,2,,"London;Vizetelly & Co.;18",,,"novel","The ironmaster"
"uc1.b3116636","Hahn, Emily",,,"f","us","1905-1997.",1942,,1942,1,1,,"Garden City, N. Y.|Double","NotFiction",,"novel","Mr. Pan"
"pst.000003856628","Young, George",,,"m",,"1924-",1971,,1971,1,1,,"""Queensland"", N.S.|c1971]","NotFiction","Nova Scotia|Anecdotes","shortstories","Bluenose capers : some humourous vignettes of life in Nova Scotia and other stories"
"nyp.33433074859897","Gwynne, Talbot",,,"m",,,1854,,1854,1,1,,"New York;Riker, Thorne & ","Fiction","English fiction","novel","Nanette and her lovers; a tale of Normandy"
"nc01.ark+=13960=t9z034v7b","Thompson, Adele E",,,"f","us",,1906,,1906,2,2,,"Boston;Lothrop, Lee & She",,"Revolution, 1775-1783|Uni","novel","Polly of the pines;"
"njp.32101068163854",,,,"u",,,1823,,1823,3,3,"vol.2","London;H. Colburn & Co.;1","Fiction",,"novel","Isabella. A novel"
"mdp.39015033964035","Valenzuela, Luisa",,,"f","ar","1938-",1994,,1994,1,1,,"London|New York|Serpents ","Humorous stories|Fiction","Fiction","novel","Bedside manners"
"nyp.33433075747141","Oliver, N. W",,,"f",,,1835,,1835,1,1,,"Worcester, [Mass.;C. Harr","Juvenile audience|Fiction",,"novel","Sephora : a Hebrew tale, descriptive of the country of Palestine, and of the manners and customs of the ancient Israelites"
"uiuo.ark+=13960=t6n01pv5m","Mills, John",,,"m",,,1845,,1845,3,3,"v.1","London;T.C. Newby;1845.",,,"novel","The old hall, or, Our hearth and homestead"
"uc1.$b71371","Armfield, Eugene Morehead",,,"m","us","1904-1953.",1936,,1936,2,2,,"New York|Covici-Friede|c1","Fiction",,"novel","Where the weak grow strong"
"wu.89092952837","James, Will",,,"m","us","1892-1942.",1940,,1940,1,1,,"New York|Scribner's|c1940","NotFiction","Horses|Fiction","shortstories","Horses I've known"
"mdp.39015000235500","Jhabvala, Ruth Prawer",,,"f",,"1927-2013.",1976,,1976,2,2,,"New York|Harper & Row|197","Fiction",,"novel","Heat and dust"
"uc1.b4462499","Keeble, John",,,"m","us","1944-",1971,,1971,1,1,,"New York|Grossman Publish","Fiction",,"novel","Crab canon"
"mdp.39015037491381","Nasaw, Jonathan Lewis",,,"m","us","1947-",1996,,1996,1,1,,"New York|Dutton|c1996.","Horror tales|Fiction","Vampires|California, Nort","novel","The world on blood"
"uc1.$b20576","Townsend, Walter",,,"m",,"1899-",1930,,1930,1,1,,"London|A. E. Marriott|193","NotFiction","Great Britain|Murder|Crim","novel","Black cap, murder will out"
"nyp.33433008142220","Oldham, Eiza S",,,"f",,,1864,,1864,3,3,,"Glasgow;Scottish Temperan","NotFiction",,"novel","By the Trent"
"coo.31924013487735","Warden, Florence","Price, Florence Alice",,"f","uk","1857-1929.",1891,,1891,1,1,,"Leipzig;Heinemann and Bal","NotFiction",,"novel","Pretty Miss Smith"
"mdp.39015079305028","Leitch, Maurice",,,"m","uk","1933-",2009,,2009,1,1,,"Belfast|Lagan Press|2009.","Short stories",,"novel","Dining at the Dunbar"
"nyp.33433074968391","Dowie, MÃ©nie Muriel","Dowie, Ménie Muriel",,"f","uk","1867-1945.",1896,,1896,1,1,,"New York;J. Lane;c1896","Fiction",,"shortstories","Some whims of fate"
"uc1.b4082845","Wolfe, Thomas",,,"u",,"1900-1938.",1962,,1938,1,1,,"New York|Scribner|1962","NotFiction",,"nonfic","The Thomas Wolfe reader"
"uc2.ark+=13960=t21c20786","Horlock, Knightley William",,,"m","uk","1802-1882.",1860,,1860,5,5,"v.2","London;Hurst and Blackett","NotFiction",,"novel","Lord Fitzwarine"
"mdp.39015063226115","Conrad, Christine",,,"f","us","1946-",2006,,2006,1,1,,"Boston|Houghton Mifflin C","Domestic fiction|Novel|Lo","France|Young men|Fiction|","novel","Mademoiselle Benoir"
"uiuo.ark+=13960=t3rv0x09k","Davenport, Selina",,,"f","uk","1779-1859.",1814,,1814,4,4,"v.2","London;Printed at the Min",,,"novel","The hypocrite;"
"uc1.$b116695","Hathaway, Baxter",,,"m","us","1909-1984.",1948,,1948,1,1,,"Ithaca, N.Y.|Cornell Univ","NotFiction",,"shortstories","Writers for tomorrow;"
"umn.31951002377644r","comtesse de, Genlis, StÃ©phanie FÃ©licitÃ©","Comtesse de Genlis, Stéphanie Félicité du Crest de Saint-Aubin","Madame de Genlis","f","fr","1746-1830.",1846,,1830,1,1,,"Boston;United States Pub.","NotFiction",,"novel","Alphonso and Dalinda, or, The magic of art and nature : a romance"
"mdp.39015030706777","Masters, Edgar Lee",,,"m","us","1868-1950.",1924,,1924,2,2,,"New York|Boni and Liverig","Fiction",,"novel","Mirage"
"wu.89098012495","Brine, Mary D. (Mary Dow)",,,"f",,"1816-",1987,,1987,1,1,,"London|Ernest Nister|New ","Juvenile audience|Fiction",,"reprint","The doings of a dear little couple"
"uc2.ark+=13960=t03x86861","Taylor, William",,,"m","uk",,1847,,1847,2,2,,"London;T.C. Newby;Parry;B",,"Army|Military life|Great ","nonfic","Life in the ranks"
"coo.31924013798933","Plagemann, Bentz",,,"m","us","1913-1991.",1955,,1955,2,2,,"New York|McGraw-Hill|c195","NotFiction","Child rearing|Personal na","novel","This is Goggle; or, The education of a father"
"mdp.39015010783788","Porter, Anna Maria",,,"f","uk","1780-1832.",1809,,1809,8,6,"v.3","London;Printed for Longma","Fiction|NotFiction","1554-1578|SebastiaÌƒo|Seba","novel","Don Sebastian; or, The House of Braganza an historical romance"
"uc1.b4411178","Panferov, Fedor Ivanovich",,,"m","ru","1896-1960.",1939,,1939,2,2,,"London|Putnam|1939","Fiction",,"novel","And then the harvest"
"uiuo.ark+=13960=t8df77x6r","Tytler, Sarah","Keddie, Henrietta",,"f","uk","1827-1914.",1882,,1882,3,3,"v.3","London;Smith, Elder, co.;",,,"novel","Scotch marriages"
"mdp.39015024757794","Fetalvero, Benn M",,,"m","ph","1926-",1955,,1955,1,1,,"Manila?|the author|1955.","Fiction","Philippine fiction (Engli","novel","The harvest of thorns"
"uc1.32106015004911",,"Bolger, Dermot",,"m","ir","1959-",1999,,1997,1,1,,"San Diego|Harcourt Brace|","Fiction","Irish authors|English fic","novel","Finbar's hotel"
"uc1.$b23610","Carew, Paul",,,"m",,,1937,,1937,1,1,,"London|S. Low, Marston|19","NotFiction","Adventure and adventurers","nonfic","Dust, dope and sawdust; the life story of Paul Carew"
"ucm.5324386384","BarÃ³n, Byron, George Gordon Byron",,,"u",,"1788-1824.",1821,,1821,1,1,"Vol. 4","New York;E. Duyckinck and","Fiction",,"poetry","The works of Lord Byron"
"nyp.33433076073802","Wells, Carolyn",,,"f","us","1862-1942.",1919,,1919,1,1,,"Philadelphia;London;J.B. ","Mystery fiction|Fiction",,"novel","The diamond pin"
"uc1.b3778904","RamÃ­rez, Sergio","Mercado, Sergio Ramírez",,"m","nic","1942-",1984,,1984,2,2,"copy 2","New York, NY, USA|Readers","Fiction",,"novel","To bury our fathers : a novel of Nicaragua"
"njp.32101030687576",,,,"u",,,1806,,1806,1,1,"v.3","London;Printed and publis","NotFiction",,"shortstories","Classic Tales, Serious and Lively"
"mdp.39015030849932","Adlard, Mark","Adlard, Peter Marcus “Mark”",,"m","uk","1932-",1978,,1978,1,1,,"New York|Summit Books|c19","Fiction",,"novel","The greenlander"
"mdp.39015031232757","DuBois, David Graham",,,"m","us","1925-2005.",1975,,1975,2,2,,"Palo Alto, Calif.|Rampart","Fiction",,"novel","And bid him sing : a novel"
"mdp.39015010682279","Wyse, Lois",,,"f","us","1926-2007.",1974,,1974,1,1,,"Garden City, N.Y.|Doubled","Fiction",,"novel","The Rosemary touch"
"uc2.ark+=13960=t7vm49d1s","Braddon, M. E. (Mary Elizabeth)",,,"f","uk","1835-1915.",1886,,1886,1,1,,"London;J. and R. Maxwell;",,,"shortstories","Under the red flag, and other tales"
"uc1.b3473156","Pryce-Jones, David",,,"m","uk","1936-",1967,,1967,2,2,,"London|Weidenfeld & Nicol","Fiction",,"novel","The stranger's view"
"pst.000050297498","Hamilton, Tamsin",,,"u",,,1980,,1980,1,1,,"New York|Seaview Books|c1","War stories|Fiction|Histo","1940-1944|History|Fiction","novel","Paris in the fall"
"uiuo.ark+=13960=t79s2gq4b","Holstein, Anthony Frederick",,,"u",,,1810,,1810,4,4,"v.3","London;Printed at the Min",,,"novel","The miseries of an heiress"
"uc1.b3037091",,,,"u",,,1821,,1821,1,1,"v.2","London;Hurst, Robinson an","NotFiction",,"reprint","Ballantyne's novelist's library. [With prefatory memoirs by Sir Walter Scott]"
"mdp.39015047453298","Humphreys, Emyr",,,"m","uk","1919-",1998,,1998,1,1,,"Bridgend, Wales|Seren|199","Domestic fiction|NotFicti","Tuscany|Married people|An","novel","The gift of a daughter"
"uc1.$b799542","GuÃ©rard, Albert J. (Albert Joseph)","Guerard, Albert Joseph",,"m","us","1914-2000.",1945,,1945,3,3,,"New York|A. A. Knopf|1945","Fiction|NotFiction","Fiction|World War, 1939-1","novel","Maquisard, a Christmas tale"
"mdp.39015012117514","Garfield, Leon",,,"m","uk","1921-1996.",1971,,1971,1,1,,"New York|Pantheon Books|1","UnknownGenre",,"novel|juvenile","The god beneath the sea"
"uc2.ark+=13960=t9571dq8v","James, G. P. R. (George Payne Rainsford)",,,"m","uk","1799-1860.",1847,,1847,6,6,"v.0003","London;Smith, Elder, & co",,,"novel","The convict;"
"mdp.39015005775120","Lenski, Lois",,,"f","us","1893-1974.",1941,,1941,1,1,,"Philadelphia|J.B. Lippinc","UnknownGenre","Fiction|Jemison, Mary|174","juvenile","Indian captive: the story of Mary Jemison"
"uc2.ark+=13960=t78s4nw43","Oertel, Wilhelm","Wilhelm Philipp Oertel, Friedrich ","von Horn, W.O.","m","de","1798-1867.",1856,,1856,1,1,,"New York;Ernst Kaufmann;1",,,"novel","Simon"
"mdp.39015012063759","BelprÃ©, Pura","Belpré, Pura",,"f","pr","1899-1982.",1932,,1932,1,1,,"New York|London|F. Wane &","UnknownGenre",,"juvenile","Perez and Martina, a Portorican folk tale"
"uiuo.ark+=13960=t2794hz6s","Hopton, Anna Maria",,,"f",,,1858,,1858,2,2,"v.1","Oxford;J. Henry and J. Pa",,,"novel","Dawn and twilight"
"uc1.$b56750","Gunn, Neil Miller",,,"m","uk","1891-1973.",1937,,1937,1,1,,"Philadelphia|London|J. B.","NotFiction",,"novel","Highland river"
"uc1.b3346770","Mead, Shepherd",,,"m","us","1914-1994.",1954,,1954,1,1,,"New York|Simon and Schust","Fiction",,"novel","The big ball of wax; a story of tomorrow's happy world, a novel"
"uc1.$b102148","Hergesheimer, Joseph",,,"m","us","1880-1954.",1929,,1929,1,1,,"London|E. Mathews & Marro","NotFiction",,"novel","Triall by armes"
"pst.000027248546","Cronin, A. J. (Archibald Joseph)",,,"m","uk","1896-1981.",1959,1937,1959,1,1,,"Boston|Little, Brown|1959","NotFiction",,"novel","The citadel, and The keys of the kingdom : two complete novels"
"uc1.b4362506","Wilkinson, Sylvia",,,"f","us","1940-",1982,,1982,2,2,,"New York, N.Y.|Putnam|c19","Fiction",,"novel","Bone of my bones"
"mdp.39015016435284","Keeley, Edmund",,,"m","us","1928-",1958,,1958,2,2,,"New York|Scribner|1958","Fiction",,"novel","The libation"
"mdp.39015030742780","Douglas, Robin",,,"u",,"1902-",1925,,1925,1,1,,"London|A.M. Philpot, ltd.","UnknownGenre",,"novel","16 to 21"
"uiuo.ark+=13960=t9p27jk9d","West","West, Jane","Mrs. West|Homespun, Prudentia","f","uk","1758-1852.",1814,,1814,4,4,"v.1","London;Printed for Longma",,,"novel","Alicia de Lacy;"
"mdp.39015037474619","Fowler, Connie May",,,"f","us","1960-",1996,,1996,2,2,,"New York|G.P. Putnam's So","Domestic fiction|Fiction|","Florida|Fiction|Families|","novel","Before women had wings"
"uiuo.ark+=13960=t3805qq41","Sedley, Charles",,,"u",,,1807,,1807,3,3,"v.2","London;Hughes;1807.",,,"reprint","The infidel mother: or, Three winters in London"
"pst.000062841405","Dickens, Charles",,,"u",,"1812-1870.",1868,,1868,1,1,,"New York;Books Inc.;1868?","NotFiction",,"nonfic","Works : Hard times for these times, Pictures from Italy, Mrs. Lirriper's lodgings, Mrs. Lirriper's legacy"
"mdp.39015014158185","Bradbury, Ray",,,"m","us","1920-2012.",1988,1984,1988,1,1,,"New York|Knopf|1988.","Fiction",,"shortstories","The Toynbee convector"
"nyp.33433082257449",,,,"u",,,1831,,1831,1,1,,"New York;J.C. Riker;1831.","NotFiction",,"novel","The Hyacinth"
"uc2.ark+=13960=t7pn8xw86","Seawell, Molly Elliot",,,"f","us","1860-1916.",1900,,1900,3,3,,"New York;Charles Scribner","Fiction|NotFiction","American fiction","novel","The house of Egremont"
"mdp.39015012201979",,,,"u",,,1970,,1970,1,1,,"Moscow|Progress Publisher","UnknownGenre","American fiction|19th cen","shortstories","Nineteenth century American short stories"
"pst.000027630617","Ambler, Eric",,"Reed, Eliot","m","uk","1909-1998.",1959,,1959,3,3,,"New York|Knopf|1967, [c19","Fiction|NotFiction",,"novel","Passage of arms"
"pst.000021269554","Bishop, Claire Huchet",,,"f","us","1898-1993.",1981,1953,1981,1,1,1992,"New York|Viking Press|199","NotFiction",,"juvenile","All alone"
"nyp.33433082290754","Author of Ellen Herbert",,,"u",,,1848,,1848,1,1,,"New York;Harper & Brother","Juvenile audience|Fiction","Children's stories, Engli","novel","William the cottager"
"uc1.32106009785699","Peters, Daniel",,,"m","us",,1991,,1991,1,1,,"New York|Random House|199","Fiction","Incas|Fiction","novel","The Incas : a novel"
"uc1.32106005276909",,"Kolupaev, Viktor Dmitrievič",,"m","ru","1936-2001.",1981,1972,1981,2,2,,"New York|Macmillan|c1981.","Fiction","Translations into English","novel","World's spring"
"loc.ark+=13960=t4pk12p1m","Salvo, Carlo",,,"u",,,1808,,1808,1,1,,"Troy, N.Y.;Published by W",,"Description and travel|Po","nonfic","Travels in the year 1806, from Italy to England"
"mdp.39015032141841","Semenov, IÍ¡Ulian","Lyandres, Yulian Semyonovich","Semyonov, Yulian Semyonovich","m","ru","1931-1993.",1973,1969,1973,2,2,,"Moscow|Progress Publisher","War stories|Fiction","Fiction|Soviet Union|Worl","novel","Seventeen moments of spring"
"uc1.b3325717","Oliphant, Mrs. (Margaret)","Oliphant, Margaret",,"f","uk","1828-1897.",1886,,1886,4,4,"v. 1","London;W. Blackwood;1886.","NotFiction",,"novel","A House divided against itself"
"uiuo.ark+=13960=t6f19g419","Kelly, Isabella",,,"f","uk","1759-1857.",1813,,1813,4,4,"v.3","London;J. Souter, sold by",,,"novel","Jane de Dunstanville, or, Characters as they are"
"mdp.39015054073187",,,,"u",,,1980,,1980,1,1,,"New York|Arbor House : [d","Fiction","Science fiction, American","reprint","The Arbor House treasury of modern science fiction"
"nnc1.1002163250",,,,"u",,,1875,,1875,1,1,,"Philadelphia;P. F. Cunnin","NotFiction",,"novel","Leandro; or, the sign of the cross. A Catholic tale"
"uiuo.ark+=13960=t0gt67j4p","Parker, Emma",,,"f","uk",,1813,,1813,3,3,"v.3","London;Printed for B. and",,,"novel","Aretas"
"mdp.39015013446680","Snorri Sturluson",,,"u",,"1179?-1241.",1906,,1906,6,6,"v.2","London;New York [etc.;Nor","History|UnknownGenre|NotF","History","reprint","The Heimskringla, a history of the Norse kings"
"uc1.b3406949","Schatz, Letta",,,"u",,,1964,,1964,1,1,,"New York|McGraw-Hill|1964","NotFiction",,"juvenile","Taiwo and her twin"
"uva.x030825524","Dumas, Alexandre",,,"m","fr","1802-1870.",1893,1847,1870,11,10,"v.14 1893","Boston;Estes and Lauriat;","Fiction|UnknownGenre|NotF","Henry III, 1574-1589|Hist","reprint","The forty-five"
"uiuo.ark+=13960=t1hh6st5v","Charlton, Mary",,,"f",,,1805,,1805,2,2,"v.2","London;Printed at the Min",,,"novel","The homicide"
"uc1.31822038205928","Winter, Charles E. (Charles Edward)",,,"m","us","1870-1948.",1907,,1907,1,1,,"New York;J.J. Little & Iv","Fiction",,"novel","Grandon of Sierra"
"nyp.33433074927645",,,,"u",,,1820,,1820,2,2,"v. 11 (History of Sir Charles Grandison; part 3)","London;s.n.;1820.","NotFiction","English literature","nonfic","The British novelists; with an essay, and prefaces, biographical and critical"
"uiuo.ark+=13960=t4qj7s022","Damer, Anne Seymour Conway",,,"f","uk","1748-1828.",1801,,1801,3,3,"v.2","London;J. Johnson;1801.",,,"novel","Belmour"
"mdp.39076005051995","Thomas, Dylan",,,"u",,"1914-1953.",1955,1938,1953,2,1,,"London|Putnam|1955.","Fiction",,"shortstories","Adventures in the skin trade"
"nyp.33433074940473","Boothby, Guy Newell",,,"m","au","1867-1905.",1903,1900,1903,1,1,,"New York;New Amsterdam Bo","Fiction","English fiction","novel","The viceroy's protegé; or, A prince of swindlers"
"mdp.39015031325965","Hutchins, Maude",,,"f","us","1899-1991.",1952,,1952,2,2,,"New York|1952","Fiction",,"shortstories","Love is a pie. : Stories and plays"
"mdp.39015056248704","Chapman, Clay McLeod",,,"m","us",,2003,,2003,1,1,,"New York|Hyperion|c2003.","Fiction","Traffic accidents|Loss (P","novel","Miss corpus"
"uc1.b4396391","Messick, Hank",,,"m","us","1922-1999.",1968,,1968,1,1,,"New York|Macmillan|1968","NotFiction","Miami-Dade County|Florida","novel","Syndicate in the sun"
"uiuo.ark+=13960=t7cr65n7z","Daniel, Mackenzie",,,"f",,,1852,,1852,3,3,"v.2","London;Newby;1852",,,"novel","The student's wife"
"mdp.39015063560687","Hewlett, J. (Joseph)",,,"m","uk","1800-1847.",1841,,1841,4,4,"v.2","London;Henry Colburn;1841","Fiction",,"novel","The parish clerk"
"mdp.39015003341198","Fine, Warren",,,"m",,,1971,,1971,1,1,,"New York|Knopf|1971.","Fiction",,"novel","In the animal kingdom"
"njp.32101066478106","Banim, John",,,"m","ir","1798-1842.",1827,,1827,2,2,"v.3","London;H. Colburn;1827.","Fiction","Social life and customs|F","novel","Peter of the castle"
"nyp.33433074868120","Hofland, (Barbara), Mrs","Hofland, Barbara",,"f","uk","1770-1844.",1830,,1830,2,2,,"New York;W. B. Gilley;183","Fiction","English fiction|Comanche ","novel","The stolen boy: a story, founded on facts"
"osu.32435067907899","Williams, Wright",,,"u",,,1940,,1940,1,1,,"New York|Phoenix Press Pu","Love stories|Fiction","Women|Fiction|Conduct of ","novel","Percentage girl"
"uc2.ark+=13960=t3xs5q96f","Porter, Jane",,,"f","uk","1776-1850.",1824,,1824,7,7,"v.2","London;Longman, Hurst, Re","Fiction","duke of Brunswick-LÃ¼nebur","novel","Duke Christian of Luneburg"
"njp.32101066459312","Gleig, G. R. (George Robert)",,,"m","uk","1796-1888.",1837,,1837,3,3,"v.2","London;H. Colburn;1837.","Fiction","English literature|Fictio","novel","The Hussar"
"mdp.39015019985244","Bates, H. E. (Herbert Ernest)",,,"m","uk","1905-1974.",1943,,1943,1,1,,"London|J. Cape|1943","NotFiction","Aerial operations|Great B","shortstories","How sleep the brave, and other stories"
"uiuo.ark+=13960=t6vx11m1v","Yates, Edmund Hodgson",,,"m","uk","1831-1894.",1864,,1864,3,3,"v.3","London;J. Maxwell;1864.",,,"novel","Broken to harness"
"uc2.ark+=13960=t5h99dp46",,,,"u",,,1900,,1900,1,1,,"London;Stevens;1900?",,,"novel","The Mystery of Woodcroft"
"uc1.$b243356","Hughes, Rupert",,,"m","us","1872-1956.",1926,,1926,1,1,,"New York|London|Harper & ","Fiction",,"novel","The old home town; a novel"
"uc1.b3123724","Bryant, John Delavan",,,"m",,"1811-1877.",1847,,1847,1,1,"v. 2","Baltimore;Printed and pub","Fiction",,"novel","Pauline Seward. A tale of real life"
"nyp.33433010974719","Miller, Olive Thorne","Miller, Harriet Mann","Thone, Oliver|Miller, Oliver Thorne","f","us","1831-1918.",1897,1888,1897,1,1,,"Boston and;New York;Hough","NotFiction","Birds","novel","In nesting time;"
"mdp.39015066648810","Mauriac, FranÃ§ois","Mauriac, François",,"m","fr","1885-1970.",1950,1922,1950,3,3,,"London|Eyre & Spottiswood","Fiction",,"reprint","A kiss for the leper =Le baiser au lÃ©preux ; [Genetrix]"
"uc1.b3868721","Coxe, George Harmon",,,"m","us","1901-1984.",1965,,1964,1,1,,"New York|Knopf|1965 [c196","Fiction",,"novel","With intent to kill"
"mdp.39015010702044","Gamow, George",,,"m","us","1904-1968.",1944,1945,1944,3,3,,"New York|The Macmillan co","UnknownGenre|NotFiction","Atoms","novel","Mr Tompkins explores the atom"
"inu.30000121043115",,,,"u",,,1885,,1885,1,1,"v.13","Denver, Col.;Burton Club;","NotFiction",,"reprint","Plain and literal translation of the Arabian nights entertainments; now entituled the book of the Thousand nights and a night"
"nyp.33433005069681","May, Annie",,,"f",,,1863,,1863,1,1,,"Boston;W.H. Hill;1863.","Fiction",,"shortstories|juvenile","Stories for you"
"uc2.ark+=13960=t3ws8jc3n","Webb, Kate Cope",,,"f",,,1912,,1912,1,1,,"San Francisco;R.J. Orozco",,,"novel","Arthur in shadow and sunshine"
"hvd.32044086802147",,,,"u",,,1823,,1823,1,1,,"London;T. and G. Underwoo","NotFiction",,"shortstories","Tales of my father, and my friends"
"uc1.b3346167","Baker, Dorothy",,,"f","us","1907-1968.",1948,,1948,1,1,,"Boston|Houghton Mifflin C","NotFiction",,"novel","Our gifted son"
"mdp.39015013435667","Moberg, Vilhelm",,,"m","sw","1898-1973.",1937,,1937,2,2,,"New York|Simon and Schust","NotFiction",,"novel","Memory of youth"
"uiuo.ark+=13960=t1wd4k28k","Disraeli, Benjamin, Earl of Beaconsfield",,,"m","uk","1804-1881.",1831,,1831,10,4,"v.1","London;Henry Colburn and ","Political fiction|NotFict","Fathers and sons|Young me","novel","The young duke"
"uc1.$b497750","Rekemchuk, Aleksandr",,,"m","ukr","1927-2017.",1972,,1972,1,1,,"Moscow|Progress Publisher","Fiction","Fiction","novel","Boys who did a-singing go; a novel"
"nyp.33433075861835","Yonge, Charlotte M. (Charlotte Mary)",,,"f","uk","1823-1901.",1893,,1893,1,1,,"New York;T. Whittaker;c18","Fiction",,"novel","The treasures in the marshes"
"nyp.33433076032386","Cooper, James Fenimore",,,"m","us","1789-1851.",1859,1835,1851,1,1,"v. 15 The Monikins","New York;W. A. Townsend;1","NotFiction",,"novel","The Monikins"
"pst.000007265099","Wyndham, Lee",,,"m",,"1912-",1955,,1955,1,1,,"New York|Scholastic Book ","NotFiction",,"juvenile","Susie and the ballet family"
"njp.32101068177094","Du Bois, Edward",,,"m","uk","1774-1850.",1803,1801,1803,3,3,"vol.2","London;T.N. Longman and O","Fiction",,"novel","Old Nick; a satirical story"
"uc2.ark+=13960=t9p26r397","Miller, Warren Hastings",,,"m","us","1876-1920.",1920,,1920,1,1,,"New York;London;D. Applet",,,"novel","The ring-necked grizzly"
"mdp.39015063923570","Hopkins, Tighe",,,"m","uk","1856-1919.",1891,,1891,1,1,,"New York;D. Appleton & co","Fiction",,"novel","The Nugents of Carriconns, an Irish story"
"mdp.39015064002739","Bray, (Anna Eliza), Mrs","Bray, Anna Eliza",,"f","uk","1790-1883.",1815,,1815,3,1,"v.2","London;Longman, Brown, Gr","Fiction",,"novel","De Foix"
"nyp.33433076078843","Scott, Walter, Sir",,,"m","uk","1771-1832.",1845,1814,1832,1,1,"v. 1","Leipzig;B. Tauchnitz;1845","Fiction",,"reprint","Waverley novels"
"uiuo.ark+=13960=t0sq9m438","Hook, Theodore Edward",,,"m","uk","1788-1841.",1808,,1808,5,3,"v.2","London;S. Tipper;1808.","Fiction",,"novel","The man of sorrow;"
"hvd.hn2he5",,,,"u",,,1800,,1800,1,1,,"London;Printed for Vernor","Fiction",,"novel","The Governess, or, Evening amusements at a boarding school"
"nnc1.1002173220","Cone, Joe",,,"m","us","1869-",1905,,1905,1,1,,"Boston;The Colonial press","Fiction",,"novel","The waybackers"
"uiuo.ark:/13960/t1kh1680z","Price, Eleanor C. (Eleanor Catherine)",,,"f",,,1983,,1983,3,3,"v.3","London|Chatto & Windus|18","Fiction","823P926F","novel","The foreigners : a novel"
"uc2.ark+=13960=t3qv3kf93","Gissing, George",,,"m","uk","1857-1903.",1898,,1898,6,4,,"London;Methuen & Co.;1898","Fiction",,"novel","The town traveller"
"mdp.39015003350058","English, Isobel","Braybrooke, June Guesdon","English, Isobel","f","uk","1920-1994.",1973,,1973,1,1,,"London|Martin Brian & O'K","Fiction",,"shortstories","Life after all, and other stories"
"uiuo.ark+=13960=t5fb5pp94","Rowcroft, Charles",,,"m","uk","1798-1856.",1843,,1843,4,4,"v.2","London;Saunders & Otley;1","Fiction","Tasmania|Frontier and pio","shortstories","Tales of the colonies, or, The adventures of an emigrant"
"uc1.b3810812","Bright, A. D",,,"u",,,1901,,1901,1,1,,"Shrewsbury, Eng.;L. Wildi","NotFiction","Maori (New Zealand people","shortstories","Three Xmas gifts, and other tales"
"uc1.b3687408","Cain, James M. (James Mallahan)",,,"m","us","1892-1977.",1948,,1948,2,2,,"New York|A.A. Knopf|1948.","NotFiction","larpcal|Romance Norte Ame","novel","The moth"
"uc1.b3189834","Shemin, Margaretha",,,"f",,,1963,,1963,1,1,,"Coward-McCann|1963","NotFiction",,"juvenile","The little riders"
"wu.89088299805","Lover, Samuel",,,"m","ir","1797-1868.",1854,1841,1854,10,1,,"Philadelphia;Coates;1854?","Bibliographies|Fiction|No","Fiction|English literatur","novel","Handy Andy : a tale of Irish life"
"mdp.39076002869191","Salibian-Best, Marie",,,"f","arm",,2005,,2005,1,1,,"Warfield, Berkshire [Engl","Fiction","Armenians|Cyprus|Fiction|","novel","Antaram"
"uc2.ark+=13960=t1qf8q78s","Hook, Theodore Edward",,,"m","uk","1788-1841.",1825,,1825,4,4,"v.2","London;Printed for H. Col",,,"shortstories","Sayings and Doings"
"mdp.39015058727135","Gaskin, Catherine",,,"f","au","1929-2009.",1972,,1972,1,1,,"Garden City, N.Y.|Doubled","Novel",,"novel","A falcon for a queen"
